path	translation	split
common_voice_cy_17788767.mp3	Is it possible to camp here?	test_dup
common_voice_cy_17788768.mp3	Play slow music	dev_covost
common_voice_cy_17788776.mp3	Where is hi?	test_dup
common_voice_cy_17788777.mp3	must see, play, was not, after, year, but not, area	dev_covost
common_voice_cy_17788779.mp3	I don't feel too good.	test_dup
common_voice_cy_17788781.mp3	How will you go there?	dev_covost
common_voice_cy_17788782.mp3	I can't believe this, they are so interesting.	test_dup
common_voice_cy_17788783.mp3	What’s the score?	dev_covost
common_voice_cy_17788784.mp3	Is there anything different or new there instead of all our old stuff?	test_dup
common_voice_cy_17788785.mp3	I really want to see that.	test_dup
common_voice_cy_17788786.mp3	great, Jamaica, to close, pepper, to crucify, woman, manliness, cow	dev_covost
common_voice_cy_17788787.mp3	Who’s speaking?	test_dup
common_voice_cy_17788788.mp3	But reconfiguration of care services is not the only objective.	test_dup
common_voice_cy_17788790.mp3	I have a cold.	dev_covost
common_voice_cy_17788791.mp3	You're wrong about that because I went yesterday and it takes quite a while to get to the house.	test_dup
common_voice_cy_17788792.mp3	Can you help me please?	train_dup
common_voice_cy_17788793.mp3	The neighbors are friendly enough.	dev_covost
common_voice_cy_17788794.mp3	Go straight ahead, past the lights.	dev_covost
common_voice_cy_17788795.mp3	I paid for it all myself.	dev_covost
common_voice_cy_17788796.mp3	I'm furious.	dev_covost
common_voice_cy_17788797.mp3	Is this chair available?	dev_covost
common_voice_cy_17788800.mp3	I heard that it’s good.	train_dup
common_voice_cy_17788801.mp3	But since about a year large charities have not been receiving grants.	test_dup
common_voice_cy_17788802.mp3	It’s quite some time to wait but it will be better for me when she’ll be back next month.	train_dup
common_voice_cy_17788803.mp3	We will be early.	train_dup
common_voice_cy_17788804.mp3	Is anyone sitting here?	dev_covost
common_voice_cy_17788811.mp3	We have enough time.	dev_covost
common_voice_cy_17788812.mp3	Some areas of England don’t receive a single refugee.	dev_covost
common_voice_cy_17788813.mp3	I didn’t know any more so I didn’t go further.	dev_covost
common_voice_cy_17788814.mp3	I live in Wales.	dev_covost
common_voice_cy_17791021.mp3	Bob Dylan, Bryn Fôn, Caryl Parry Jones	test_dup
common_voice_cy_17791022.mp3	Where’s the nearest campsite?	test_dup
common_voice_cy_17791023.mp3	He was wearing a light jumper and carrying a black bag.	test_dup
common_voice_cy_17791024.mp3	Everybody’s entitled to their own opinion.	test_dup
common_voice_cy_17791025.mp3	Can you place the planets in different groups?	test_dup
common_voice_cy_17791026.mp3	What is the National Eisteddfod of Wales?	dev_covost
common_voice_cy_17791027.mp3	I want to complain about the food.	train_dup
common_voice_cy_17791028.mp3	I'm going on holiday in a fortnight.	test_dup
common_voice_cy_17791029.mp3	We’ll have a bottle of wine.	dev_covost
common_voice_cy_17791030.mp3	It’s easier for me to come over at four o’clock.	dev_covost
common_voice_cy_17791031.mp3	Did the sun come out or did you smile at me?	dev_covost
common_voice_cy_17791032.mp3	There was no other vehicle involved in the accident.	train_dup
common_voice_cy_17791034.mp3	Morgan, again, here uses, small, truly, end, literature	train_dup
common_voice_cy_17791035.mp3	Do you want to dance?	test_dup
common_voice_cy_17791037.mp3	The process will be similar to other elections.	test_dup
common_voice_cy_17791039.mp3	The incident is not being treated as suspicious.	test_dup
common_voice_cy_17791040.mp3	I'm sorry I'm late but have you heard about the accident?	test_dup
common_voice_cy_17791041.mp3	Cwmllan, fearful, something, paint, narrow-leaved, in, fatal, some	test_dup
common_voice_cy_17791066.mp3	I don’t like the neighbors.	dev_covost
common_voice_cy_17791067.mp3	Delays before treatments ruin people's quality of life.	test_dup
common_voice_cy_17791069.mp3	Where is the station?	test_dup
common_voice_cy_17795335.mp3	Do you think that it costs eighty five million?	train_dup
common_voice_cy_17795336.mp3	Bethan Rhys Roberts, Age of the Tudors, Rebecca Riots	train_dup
common_voice_cy_17795337.mp3	Who is your favorite actor?	test_dup
common_voice_cy_17795338.mp3	Can you please send me an application form by e-mail?	dev_covost
common_voice_cy_17795345.mp3	What time did the train start its journey?	dev_covost
common_voice_cy_17795346.mp3	How many right angles does the girl below's baton pass through?	dev_covost
common_voice_cy_17795347.mp3	There’s something wrong with this website.	dev_covost
common_voice_cy_17795348.mp3	What are the four points on a compass called?	test_dup
common_voice_cy_17795355.mp3	She’s very unsure.	dev_covost
common_voice_cy_17795356.mp3	What causes flooding and how to mitigate the effects of flooding?	dev_covost
common_voice_cy_17795357.mp3	Can I insure the parcel?	dev_covost
common_voice_cy_17795358.mp3	Do you believe in helping the homeless?	dev_covost
common_voice_cy_17795359.mp3	He is still around the area.	test_dup
common_voice_cy_17795365.mp3	Can you print a copy please?	dev_covost
common_voice_cy_17795366.mp3	It’s hot.	test_dup
common_voice_cy_17795367.mp3	There will be a folk-dance at eight tomorrow night.	dev_covost
common_voice_cy_17795368.mp3	Did you plan to visit them to give them a gift?	dev_covost
common_voice_cy_17795369.mp3	Would you mind repeating that?	test_dup
common_voice_cy_17795375.mp3	But I’m not angry nor do I blame anyone.	dev_covost
common_voice_cy_17795376.mp3	Sorry - I didn’t hear you properly.	test_dup
common_voice_cy_17795377.mp3	By now also people were calling by our home in the village shop.	dev_covost
common_voice_cy_17795378.mp3	I’ve broken my leg.	train_dup
common_voice_cy_17795379.mp3	It’s hopeless.	dev_covost
common_voice_cy_17795380.mp3	Yes, they play if it’s sunny or not.	dev_covost
common_voice_cy_17795381.mp3	Price argued that he has the right to protect his property.	train_dup
common_voice_cy_17795382.mp3	Do you want a bag?	dev_covost
common_voice_cy_17795384.mp3	Where do you work?	test_dup
common_voice_cy_17808017.mp3	Have you got a cheaper one?	train_dup
common_voice_cy_17808018.mp3	What is the difference between part time and charity work?	dev_covost
common_voice_cy_17808019.mp3	It’s freezing.	train_dup
common_voice_cy_17808020.mp3	That went so fast and so slow at the same time.	dev_covost
common_voice_cy_17808021.mp3	What do you want to drink?	train_dup
common_voice_cy_17808022.mp3	I haven't done anything special to that person.	test_dup
common_voice_cy_17808023.mp3	So what do we do but wait for him?	test_dup
common_voice_cy_17808024.mp3	My name is Siôn.	dev_covost
common_voice_cy_17808025.mp3	There will be long periods of sunshine on Saturday.	dev_covost
common_voice_cy_17808026.mp3	The incident on North Road was between a bus and a woman that was walking.	train_dup
common_voice_cy_17808029.mp3	What are the laws of Hywel the Good?	dev_covost
common_voice_cy_17808032.mp3	Arrive in Cardiff with Dylan by six she said.	train_dup
common_voice_cy_17808033.mp3	What is the Lord’s prayer?	dev_covost
common_voice_cy_17808035.mp3	How many children don’t like hockey and swimming?	train_dup
common_voice_cy_17808036.mp3	The food was poor.	train_dup
common_voice_cy_17808047.mp3	Sorry?	dev_covost
common_voice_cy_17808049.mp3	She is quite well.	test_dup
common_voice_cy_17808050.mp3	candles, Bolshevik, roost, Llwyngwair, thyme, serf, projection	test_dup
common_voice_cy_17808051.mp3	I’m going to France.	test_dup
common_voice_cy_17808052.mp3	I don’t like the rain.	dev_covost
common_voice_cy_17808053.mp3	What was the news yesterday?	test_dup
common_voice_cy_17808054.mp3	Can you ride horses?	test_dup
common_voice_cy_17808055.mp3	pollen, cheese maker, chick, to rescue, everybody, coil, maengwyn, firewood	dev_covost
common_voice_cy_17808056.mp3	What type of paper absorbs water best?	test_dup
common_voice_cy_17810102.mp3	I play the piano.	test_dup
common_voice_cy_17810103.mp3	Caio, purple, little hunting dog, lake field, boycott it, gosh, gin, good night	test_dup
common_voice_cy_17810104.mp3	I only have one uncle.	train_dup
common_voice_cy_17810106.mp3	Powys was the only health board with no cases.	test_dup
common_voice_cy_17810107.mp3	Morgan and Sara playing hide and seek.	test_dup
common_voice_cy_17810108.mp3	Don’t ask me to clean that, it’s full of dust and I would need to change and wear something else.	train_dup
common_voice_cy_17810109.mp3	Chocolate eggs became popular in the Victorian Age.	dev_covost
common_voice_cy_17810110.mp3	What is the code of Cardiff?	train_dup
common_voice_cy_17810111.mp3	Could you come?	test_dup
common_voice_cy_17810112.mp3	Gosh, no!	dev_covost
common_voice_cy_17810113.mp3	Do you speak Welsh?	dev_covost
common_voice_cy_17810114.mp3	this, news, on, it was, when, picture, mill, to dry	train_dup
common_voice_cy_17810116.mp3	plan, start, thank you, book, in the front, under, to nothing, before	test_dup
common_voice_cy_17810117.mp3	What is the fraction of the circle that is not green?	test_dup
common_voice_cy_17810119.mp3	My father was laying traps down to catch the rabbits on the farm.	test_dup
common_voice_cy_17810120.mp3	On which plane will we be?	dev_covost
common_voice_cy_17810121.mp3	Why is the bus late?	dev_covost
common_voice_cy_17810122.mp3	Do you want to meet me in the pub tonight?	dev_covost
common_voice_cy_17810123.mp3	What kind of food would you prefer to have in the restaurant?	dev_covost
common_voice_cy_17810126.mp3	the society, there soon, big, century, time, start, to meet	train_dup
common_voice_cy_18143470.mp3	Do you have change?	test_dup
common_voice_cy_18143471.mp3	I’m sick.	train_dup
common_voice_cy_18143472.mp3	outing, bagpipe, porridge, garage, president, gay, trousers, ugly	train_dup
common_voice_cy_18143473.mp3	What are your thoughts on the poem?	test_dup
common_voice_cy_18143474.mp3	When are you going to start the meeting?	dev_covost
common_voice_cy_18143480.mp3	How can you remember all this and continue to learn more?!	test_dup
common_voice_cy_18143481.mp3	Play Welsh language music	test_dup
common_voice_cy_18143482.mp3	Can I park here?	dev_covost
common_voice_cy_18143483.mp3	It will start at eight o’clock.	test_dup
common_voice_cy_18143485.mp3	My bags are missing.	test_dup
common_voice_cy_18143486.mp3	He's definitely a busy little boy.	dev_covost
common_voice_cy_18143487.mp3	Here you are.	train_dup
common_voice_cy_18143488.mp3	My brother is messy!	dev_covost
common_voice_cy_18143490.mp3	Another four people are receiving treatment.	dev_covost
common_voice_cy_18143505.mp3	Who’s playing?	dev_covost
common_voice_cy_18143506.mp3	And she has a cross section of people working for her.	dev_covost
common_voice_cy_18143507.mp3	Over the summer I want to start working on scripts with Bethan.	dev_covost
common_voice_cy_18143508.mp3	I’m in quite a serious mood this week.	dev_covost
common_voice_cy_18143509.mp3	Two pounds fifty, please.	test_dup
common_voice_cy_18888432.mp3	Nantclwyd, genealogy, Culhwch, euthanasia, turnip, neck, cube, spear	test_dup
common_voice_cy_18888433.mp3	I come from Ireland.	test_dup
common_voice_cy_18888434.mp3	Sorry - I didn’t hear you properly.	test_dup
common_voice_cy_18888435.mp3	Please, please.	test_dup
common_voice_cy_18888442.mp3	It’s quarter past one.	dev_covost
common_voice_cy_18888443.mp3	According to some reports the smell of gas was in the area.	dev_covost
common_voice_cy_18888444.mp3	What is Welsh language Wikipedia?	dev_covost
common_voice_cy_18888445.mp3	It was a good game.	train_dup
common_voice_cy_18888446.mp3	Do you want a drink?	dev_covost
common_voice_cy_18888482.mp3	In the church there are two stones from the Roman age.	train_dup
common_voice_cy_18888483.mp3	Play dance music	test_dup
common_voice_cy_18888484.mp3	How many matches will be in the tenth diagram?	dev_covost
common_voice_cy_18888485.mp3	Gosford Park is my favorite film.	test_dup
common_voice_cy_18888486.mp3	Being sensitive to the needs of the patient is crucial in the provision of dementia care.	dev_covost
common_voice_cy_18888715.mp3	How are the neighbors?	test_dup
common_voice_cy_18888716.mp3	The reason is the economic climate and less use of the resource.	train_dup
common_voice_cy_18888717.mp3	He’s too talkative!	test_dup
common_voice_cy_18888718.mp3	Do I have enough money to order a drink and one fruit?	dev_covost
common_voice_cy_18888719.mp3	I'll start with a melon.	train_dup
common_voice_cy_18888785.mp3	wife, orange, day, work, in, eisteddfod, discount, to him	test_dup
common_voice_cy_18888786.mp3	Did you get my e-mail?	test_dup
common_voice_cy_18888787.mp3	This is my wife.	dev_covost
common_voice_cy_18888788.mp3	It will be drier on Sunday.	test_dup
common_voice_cy_18888789.mp3	government, but, that is, bishop, arrive, and being, course, cars	test_dup
common_voice_cy_18888840.mp3	Remember to say if this gets boring.	dev_covost
common_voice_cy_18888841.mp3	I don’t have change.	dev_covost
common_voice_cy_18888842.mp3	I will need it for a week.	dev_covost
common_voice_cy_18888843.mp3	Tuesday would be best for dad so I’ll see you then.	dev_covost
common_voice_cy_18888844.mp3	What’s the news?	train_dup
common_voice_cy_18891108.mp3	I was working yesterday but I have a free day today.	test_dup
common_voice_cy_18891109.mp3	I’ll take this.	test_dup
common_voice_cy_18891110.mp3	What kind of things do we need to revise before re-drafting?	dev_covost
common_voice_cy_18891111.mp3	One that was in the market on Saturday night was Gareth.	dev_covost
common_voice_cy_18891112.mp3	My father is a dentist.	test_dup
common_voice_cy_18891113.mp3	I'm worried about what to do there and what to pack for the next month.	test_dup
common_voice_cy_18891114.mp3	But there is no delay in the area at the moment.	dev_covost
common_voice_cy_18891115.mp3	Do you mind?	test_dup
common_voice_cy_18891116.mp3	I can’t dance!	dev_covost
common_voice_cy_18891118.mp3	two-faced, cell division, Ruffydd, Llanuwchllyn, two forms, humpback, to give, gospel	test_dup
common_voice_cy_18891119.mp3	to the right, duty, she, it’s late, over, similar to, mile, period	dev_covost
common_voice_cy_18891120.mp3	He is available at the Llanelli crematorium at the moment.	train_dup
common_voice_cy_18891121.mp3	cream, cell membrane, goose, two bowler hats, weights, Nantperis, Bodffordd, poem	dev_covost
common_voice_cy_18891122.mp3	The sun is lovely out in the garden this week.	test_dup
common_voice_cy_18942179.mp3	But you didn't say how old you were.	test_dup
common_voice_cy_18942180.mp3	I can't believe this, they are so interesting.	test_dup
common_voice_cy_18942181.mp3	What is your opinion on how police officers view child protection units?	test_dup
common_voice_cy_18942182.mp3	The village will officially open in December.	dev_covost
common_voice_cy_18942184.mp3	A variety of goods were available in the market.	test_dup
common_voice_cy_18942200.mp3	How far is it to London?	dev_covost
common_voice_cy_18942204.mp3	Did the sun come out or did you smile at me?	dev_covost
common_voice_cy_18942206.mp3	Thank you very much for giving us more information.	test_dup
common_voice_cy_18942207.mp3	It’s ten o’clock at night.	dev_covost
common_voice_cy_18942208.mp3	The control sample was treated as the test sample.	test_dup
common_voice_cy_18942234.mp3	You will be entitled to vote five times only by each method of voting.	train_dup
common_voice_cy_18942235.mp3	Can you recommend a good beach?	train_dup
common_voice_cy_18942236.mp3	The truth is, I didn't come before because the food was odd.	test_dup
common_voice_cy_18942237.mp3	How high can you throw your pancake?	dev_covost
common_voice_cy_18942238.mp3	Really they are a form of conservatism.	dev_covost
common_voice_cy_18942249.mp3	My daughter is three years old.	dev_covost
common_voice_cy_18942250.mp3	I like this.	dev_covost
common_voice_cy_18942251.mp3	Can you please send an official order upon receipt?	dev_covost
common_voice_cy_18942252.mp3	Allgo, Clawddnewydd, chick, fields, to lull, sage, cowboys, reddish-black	test_dup
common_voice_cy_18942253.mp3	One more thing is to take enough chocolate or something similar.	dev_covost
common_voice_cy_18956035.mp3	I didn’t know any more so I didn’t go further.	dev_covost
common_voice_cy_18956036.mp3	I’m going to see a drama.	dev_covost
common_voice_cy_18956037.mp3	Do you take milk and sugar?	test_dup
common_voice_cy_18956038.mp3	I'd wait for the other three, it's hard to do without them.	train_dup
common_voice_cy_18956039.mp3	I'd like to see if it’s possible can remind her of the old pictures.	test_dup
common_voice_cy_18956045.mp3	She appears young.	test_dup
common_voice_cy_18956046.mp3	It’s a nice day.	dev_covost
common_voice_cy_18956047.mp3	But honestly, what's left in the house would be good enough to sell?	test_dup
common_voice_cy_18956048.mp3	You’re sitting in my seat.	dev_covost
common_voice_cy_18956049.mp3	Do you want tea or coffee?	test_dup
common_voice_cy_18964364.mp3	Call me if you find anything.	test_dup
common_voice_cy_18964365.mp3	It’s not good to have too much of anything.	train_dup
common_voice_cy_18964366.mp3	I’m not sure which day you normally heard her singing.	dev_covost
common_voice_cy_18964367.mp3	What happens to the heartbeat as we warm down?	dev_covost
common_voice_cy_18964368.mp3	fever, Deio, steppe, anvil, duke, coach, Milford Haven, awkward	test_dup
common_voice_cy_18964513.mp3	By now also people were calling by our home in the village shop.	dev_covost
common_voice_cy_18964514.mp3	When will the next bus be?	test_dup
common_voice_cy_18964515.mp3	It’s raining.	train_dup
common_voice_cy_18964516.mp3	I have to share a room with my brother.	dev_covost
common_voice_cy_18964517.mp3	Yes.	dev_covost
common_voice_cy_18964523.mp3	Go away you fool!	dev_covost
common_voice_cy_18964524.mp3	Osian liked acting and also performed with Theatr Fach Llangefni.	test_dup
common_voice_cy_18964525.mp3	Do you think you could go away on vacation with us next month?	test_dup
common_voice_cy_18964526.mp3	Ten pounds, please.	dev_covost
common_voice_cy_18964527.mp3	Cerdd dant doesn't just belong to Llŷn.	test_dup
common_voice_cy_18964543.mp3	I’m learning Welsh.	dev_covost
common_voice_cy_18964544.mp3	That will be in cinemas in the new year.	dev_covost
common_voice_cy_18964545.mp3	I’m an engineer.	test_dup
common_voice_cy_18964546.mp3	I have a daughter and a son.	dev_covost
common_voice_cy_18964547.mp3	He’s a stubborn little boy.	dev_covost
common_voice_cy_19039516.mp3	Where are the nearest public restrooms?	test_dup
common_voice_cy_19039517.mp3	Excuse me, can I have your phone number?	dev_covost
common_voice_cy_19039518.mp3	While we are members of the European Union the funding will continue.	test_dup
common_voice_cy_19039519.mp3	Can I have two first class stamps, please?	dev_covost
common_voice_cy_19039520.mp3	The application will be discussed next week.	dev_covost
common_voice_cy_19153556.mp3	What kind of music do you like?	dev_covost
common_voice_cy_19154187.mp3	It’s cloudy.	test_dup
common_voice_cy_19154203.mp3	The incident is not being treated as suspicious.	test_dup
common_voice_cy_19154207.mp3	What was the Roman Empire?	test_dup
common_voice_cy_19154209.mp3	What’s the weather today?	test_dup
common_voice_cy_19154257.mp3	must see, play, was not, after, year, but not, area	dev_covost
common_voice_cy_19154261.mp3	I speak a little bit of Irish.	dev_covost
common_voice_cy_19154314.mp3	The incident on North Road was between a bus and a woman that was walking.	train_dup
common_voice_cy_19154316.mp3	I’m going out with my friends tonight.	test_dup
common_voice_cy_19154414.mp3	What is a chemical compound?	test_dup
common_voice_cy_19154419.mp3	Accommodation that was specifically for homeless families.	test_dup
common_voice_cy_19154422.mp3	What is an Eisteddfod chair?	dev_covost
common_voice_cy_19154424.mp3	What are the headlines?	dev_covost
common_voice_cy_19154534.mp3	A nation without a language, a nation without a heart.	dev_covost
common_voice_cy_19154535.mp3	I learnt Welsh in school.	test_dup
common_voice_cy_19154537.mp3	What are the headlines today?	test_dup
common_voice_cy_19154539.mp3	What happens to light as it travels through gas atoms?	dev_covost
common_voice_cy_19154603.mp3	Is it possible to camp here?	test_dup
common_voice_cy_19154604.mp3	What time did the train start its journey?	dev_covost
common_voice_cy_19154605.mp3	Can I pay with a credit card?	dev_covost
common_voice_cy_19154634.mp3	Their stories are also told in the exhibition.	dev_covost
common_voice_cy_19154635.mp3	What is the National Eisteddfod of Wales?	dev_covost
common_voice_cy_19154637.mp3	Turn left.	dev_covost
common_voice_cy_19154655.mp3	What’s the news today?	test_dup
common_voice_cy_19154656.mp3	There will now be a debate within the party in light of what happened at the panel.	dev_covost
common_voice_cy_19154657.mp3	I can't put it into words to be honest.	test_dup
common_voice_cy_19154694.mp3	Yes, that's the best piece of the area's history.	test_dup
common_voice_cy_19154695.mp3	That hat suits you.	test_dup
common_voice_cy_19154697.mp3	What do you want to drink?	train_dup
common_voice_cy_19154727.mp3	Do you ever lie about eating before food?	train_dup
common_voice_cy_19154729.mp3	Bob Dylan, Bryn Fôn, Caryl Parry Jones	test_dup
common_voice_cy_19154769.mp3	I love walking and am fond of nature.	dev_covost
common_voice_cy_19154770.mp3	I'm really looking forward to the holidays.	test_dup
common_voice_cy_19154773.mp3	He excelled in other sports when he was younger before concentrating on football.	dev_covost
common_voice_cy_19154899.mp3	Say a proverb	train_dup
common_voice_cy_19154905.mp3	When are you likely to pick up the little children from the school?	dev_covost
common_voice_cy_19154907.mp3	But I may have just fallen into my own trap.	dev_covost
common_voice_cy_19154908.mp3	She was also shown to children in different centers.	train_dup
common_voice_cy_19154932.mp3	Will it rain tomorrow?	test_dup
common_voice_cy_19154939.mp3	I'm unemployed at the moment.	dev_covost
common_voice_cy_19154945.mp3	What is the role of the bees in the hive, especially over the winter?	dev_covost
common_voice_cy_19154950.mp3	How can you remember all this and continue to learn more?!	test_dup
common_voice_cy_19154956.mp3	She’s pregnant.	test_dup
common_voice_cy_19154975.mp3	Are you going to leave your job at six or nine o'clock on Friday night?	test_dup
common_voice_cy_19154976.mp3	Tell her I have plenty of friends thank you very much.	test_dup
common_voice_cy_19154977.mp3	My name is Siôn.	dev_covost
common_voice_cy_19154978.mp3	Many people were treated for breathing problems following the conflict.	dev_covost
common_voice_cy_19196724.mp3	I don't think you're supposed to have any more.	test_dup
common_voice_cy_19196725.mp3	The money is the irrelevant part of all this.	test_dup
common_voice_cy_19196734.mp3	I like that blue shirt.	dev_covost
common_voice_cy_19196735.mp3	each other, common, own, place, social, the place, once	test_dup
common_voice_cy_19196737.mp3	the Great Depression, the Middle Ages, the Cold War	dev_covost
common_voice_cy_19196807.mp3	Hunger is the best sauce.	test_dup
common_voice_cy_19196810.mp3	I’m retired.	dev_covost
common_voice_cy_19196815.mp3	I’m going to the pub tonight.	train_dup
common_voice_cy_19197076.mp3	What are the stylistic features of the piece?	dev_covost
common_voice_cy_19197084.mp3	The traffic is heavy in the center of town.	dev_covost
common_voice_cy_19197110.mp3	Who was Bobby Jones?	dev_covost
common_voice_cy_19197205.mp3	Wallace and Gromit are on.	test_dup
common_voice_cy_19197207.mp3	I’m disappointed.	dev_covost
common_voice_cy_19197208.mp3	Can we park the caravan here?	dev_covost
common_voice_cy_19197216.mp3	Who was Hedd Wyn?	test_dup
common_voice_cy_19197222.mp3	But since about a year large charities have not been receiving grants.	test_dup
common_voice_cy_19197223.mp3	vodka, Trefhedyn, biography, remember, boar, borrow, echo, Griffiths	dev_covost
common_voice_cy_19197236.mp3	class, each, to be big, us, the school, second century, around, not	dev_covost
common_voice_cy_19197238.mp3	How many passes were completed by all four teams?	test_dup
common_voice_cy_19197240.mp3	A small pint of yellow beer.	test_dup
common_voice_cy_19197242.mp3	Where is the hospital?	dev_covost
common_voice_cy_19197245.mp3	At seven o'clock.	test_dup
common_voice_cy_19197249.mp3	I paid for it all myself.	dev_covost
common_voice_cy_19197253.mp3	From which platform does the train go?	dev_covost
common_voice_cy_19197254.mp3	In an hour.	dev_covost
common_voice_cy_19197261.mp3	They also need to test the blood level up to eight times a day.	dev_covost
common_voice_cy_19197274.mp3	May I have my pension money, please?	test_dup
common_voice_cy_19197286.mp3	I bought two hens and two ducks.	test_dup
common_voice_cy_19197287.mp3	This is her husband.	test_dup
common_voice_cy_19197304.mp3	Phone me at seven o’clock in the morning, please.	test_dup
common_voice_cy_19197305.mp3	Nobody else was injured in the incident.	dev_covost
common_voice_cy_19197315.mp3	What kind of bird was the funny little creature?	dev_covost
common_voice_cy_19197321.mp3	There's a good chance I'm not working so we can stop on the way back on Saturday.	dev_covost
common_voice_cy_19197331.mp3	And this permission was not given without question.	test_dup
common_voice_cy_19197334.mp3	The process will be similar to other elections.	test_dup
common_voice_cy_19197347.mp3	The money will also help provide private and affordable housing.	test_dup
common_voice_cy_19197349.mp3	I’m looking forward to the summer.	train_dup
common_voice_cy_19197350.mp3	What time will breakfast be available?	dev_covost
common_voice_cy_19197381.mp3	is one, for the sake of, or learn, even, under, but he went, to her	dev_covost
common_voice_cy_19197403.mp3	Click around the image below to find out more.	test_dup
common_voice_cy_19197405.mp3	I’m sorry but there’s no room for you here tonight.	dev_covost
common_voice_cy_17727802.mp3	How do your actions affect other people?	test_covost
common_voice_cy_17727803.mp3	They can sit around the table and have a proper meal.	dev_dup
common_voice_cy_17727804.mp3	It will turn cloudy again tonight.	test_covost
common_voice_cy_17727805.mp3	What do I have to do now to sort it out?	test_covost
common_voice_cy_17727806.mp3	I have a cat.	test_covost
common_voice_cy_17727807.mp3	My grandmother is eighty today.	test_covost
common_voice_cy_17727808.mp3	It's not good enough.	test_covost
common_voice_cy_17727809.mp3	If you aren’t strong, be cunning.	dev_dup
common_voice_cy_17727810.mp3	At what time will the next bus pass?	test_covost
common_voice_cy_17727811.mp3	Is there a hotel in the area?	test_covost
common_voice_cy_17727812.mp3	Is there something missing from the four bullet points?	test_covost
common_voice_cy_17727815.mp3	No.	dev_dup
common_voice_cy_17727816.mp3	My sisters still live and work in London.	test_covost
common_voice_cy_17727817.mp3	Can I speak with Catrin, please?	test_covost
common_voice_cy_17727819.mp3	Beuno, trotskyism, pipe, gray stones, fault, peace, axe, rest	test_covost
common_voice_cy_17727821.mp3	The road was closed following the incident.	test_covost
common_voice_cy_17727824.mp3	I’m scared of spiders.	test_covost
common_voice_cy_17727826.mp3	Is this the correct form?	test_covost
common_voice_cy_17727830.mp3	I support Wrexham.	dev_dup
common_voice_cy_17727831.mp3	Where do people usually come in the food chain?	dev_dup
common_voice_cy_17727833.mp3	Play rock music	test_covost
common_voice_cy_17727836.mp3	Unfortunately I had to go back to re-sit.	test_covost
common_voice_cy_17727845.mp3	The body was found near a Tesco store in the city on Sunday.	test_covost
common_voice_cy_17727853.mp3	Here’s my phone number.	test_covost
common_voice_cy_17727861.mp3	What is the law of Hywel the Good?	test_covost
common_voice_cy_17727862.mp3	It’s excellent!	test_covost
common_voice_cy_17727863.mp3	Wait a minute.	test_covost
common_voice_cy_17727908.mp3	This was demonstrated against Scotland and France.	test_covost
common_voice_cy_17727909.mp3	These are currently theoretical possibilities.	test_covost
common_voice_cy_17728536.mp3	I want food.	dev_dup
common_voice_cy_17728537.mp3	The Dragons were two goals ahead at the turn, and that’s how it was.	test_covost
common_voice_cy_17728538.mp3	May I have my pension money, please?	test_covost
common_voice_cy_17728539.mp3	Play happy music	test_covost
common_voice_cy_17728540.mp3	What is an Eisteddfod chair?	test_covost
common_voice_cy_17730038.mp3	The big problem is that London is too expensive.	test_covost
common_voice_cy_17730039.mp3	Prosser, milk, hand, slanderous, stow, twist, title, Moi	test_covost
common_voice_cy_17730040.mp3	All sites will require the same skills but at a higher level.	test_covost
common_voice_cy_17730041.mp3	It’s amazing.	dev_dup
common_voice_cy_17730042.mp3	What’s up?	test_covost
common_voice_cy_17730053.mp3	What is your favorite subject?	dev_dup
common_voice_cy_17730054.mp3	I told him off.	dev_dup
common_voice_cy_17730055.mp3	He’s drunk.	test_covost
common_voice_cy_17730056.mp3	The jury was sent home on Friday due to the illness of one member.	dev_dup
common_voice_cy_17730057.mp3	Neither were they willing to say what the sound system was worth.	test_covost
common_voice_cy_17730253.mp3	I don’t understand.	test_covost
common_voice_cy_17730254.mp3	I’ve lost my ticket.	test_covost
common_voice_cy_17730256.mp3	Not that one - the other.	dev_dup
common_voice_cy_17730257.mp3	How many hours will a child work each day?	test_covost
common_voice_cy_17768150.mp3	No, no one came forward at seven o'clock on Tuesday.	test_covost
common_voice_cy_17768151.mp3	She's not looking for anyone other than us two.	test_covost
common_voice_cy_17768152.mp3	She’s a lovely girl and quite likes going to Sunday school.	dev_dup
common_voice_cy_17768153.mp3	It is necessary to put it all to dry in front of the fire.	test_covost
common_voice_cy_17768154.mp3	It feels like it's finally going to rain in the valleys.	test_covost
common_voice_cy_17768170.mp3	I don't know if everyone who speaks Welsh is coming.	test_covost
common_voice_cy_17768171.mp3	It's a bit cold today so hopefully you have coats.	test_covost
common_voice_cy_17768172.mp3	My wife will come to wait with me any minute.	dev_dup
common_voice_cy_17768173.mp3	He needs to be in hospital on time on Tuesday.	dev_dup
common_voice_cy_17768174.mp3	Yes, staying with us by the sea is a terrible idea for someone who's afraid of a storm.	dev_dup
common_voice_cy_17768175.mp3	The family you saw last year are lovely so we need to talk to them again.	test_covost
common_voice_cy_17768176.mp3	I ran away without telling her anything about what happened.	test_covost
common_voice_cy_17768177.mp3	You're not being polite so go back to your rooms.	dev_dup
common_voice_cy_17768178.mp3	Do you have one or two bottles of water in your car?	dev_dup
common_voice_cy_17768179.mp3	I'm not available then but eleven is fine now.	dev_dup
